"","User","ISBN","Book.Rating"
"185528",200093,"0862720273",0
"185531",200093,"094628461X",0
"185533",200093,"1851587217",0
"185535",200093,"1852841842",9
"185539",200093,"1853264369",0
"185540",200093,"185471063X",0
"185543",200093,"1899181989",0
"185547",200105,"0441009964",0
"185551",200123,"0156787334",0
"185552",200124,"055328942X",0
"185553",200125,"0553285343",0
"185567",200144,"0140271414",0
"185577",200152,"0688078028",10
"185581",200171,"0060188731",0
"185592",200188,"076422249X",10
"185598",200189,"0684818434",0
"185604",200192,"0312291639",8
"185623",200196,"0451190157",7
"185642",200206,"0373484003",0
"185643",200206,"0375727345",6
"185644",200206,"038077979X",7
"185650",200206,"0440122090",6
"185655",200213,"0060958022",7
"185658",200213,"0394722914",0
"185659",200213,"044023722X",0
"185664",200213,"1582342393",7
"185667",200226,"0002239213",0
"185677",200226,"002542730X",0
"185680",200226,"0060185686",0
"185681",200226,"0060188731",0
"185682",200226,"0060194499",0
"185686",200226,"0060502258",0
"185688",200226,"006053429X",0
"185692",200226,"0060926619",5
"185696",200226,"0060931280",0
"185698",200226,"0060958022",0
"185701",200226,"0060976845",0
"185706",200226,"0061009059",0
"185708",200226,"0061011924",0
"185711",200226,"0061091790",7
"185715",200226,"0062502182",0
"185733",200226,"0140042393",8
"185746",200226,"0140233903",0
"185747",200226,"0140234500",0
"185749",200226,"0140246274",0
"185750",200226,"014025448X",7
"185752",200226,"0140257934",6
"185753",200226,"0140265686",6
"185759",200226,"0140440100",3
"185763",200226,"0142000205",0
"185768",200226,"0152001018",0
"185775",200226,"0312145500",9
"185778",200226,"0312195516",8
"185781",200226,"0312203543",0
"185783",200226,"0312204302",0
"185785",200226,"0312252617",0
"185788",200226,"0312265867",8
"185792",200226,"0312291639",0
"185793",200226,"0312305060",0
"185794",200226,"0312317689",6
"185800",200226,"0312960646",0
"185804",200226,"0312966970",8
"185805",200226,"0312971346",8
"185812",200226,"0312979479",0
"185821",200226,"0316096199",0
"185823",200226,"0316418374",0
"185826",200226,"0316769487",8
"185829",200226,"0316848670",0
"185837",200226,"0345332636",0
"185839",200226,"0345353749",0
"185842",200226,"0345364279",0
"185851",200226,"0345384466",0
"185855",200226,"0345409876",0
"185862",200226,"0345436911",0
"185864",200226,"0345438329",8
"185869",200226,"0345445724",0
"185873",200226,"0373243286",0
"185878",200226,"0373483554",0
"185880",200226,"0373483880",0
"185883",200226,"0373484003",0
"185885",200226,"0373484429",0
"185888",200226,"0374253234",0
"185890",200226,"0375500510",0
"185898",200226,"0375707972",0
"185900",200226,"0375726403",0
"185907",200226,"0380705273",8
"185909",200226,"0380718340",0
"185911",200226,"0380730138",0
"185912",200226,"0380730359",0
"185913",200226,"0380731851",0
"185917",200226,"038079487X",0
"185921",200226,"0380816822",0
"185923",200226,"0380973545",0
"185929",200226,"0385265700",0
"185935",200226,"0385335482",0
"185936",200226,"0385335881",0
"185939",200226,"0385424736",8
"185945",200226,"0385505833",0
"185948",200226,"0385721420",0
"185949",200226,"038572179X",0
"185950",200226,"0393314367",0
"185959",200226,"0395939186",0
"185962",200226,"0399138854",0
"185963",200226,"0399145079",8
"185965",200226,"0399147128",0
"185977",200226,"0425147622",0
"185981",200226,"0425162443",0
"185984",200226,"0425165159",0
"185986",200226,"0425169693",0
"185987",200226,"0425171469",0
"185992",200226,"0425183971",0
"185995",200226,"042518630X",0
"186001",200226,"0440111811",6
"186002",200226,"0440122090",10
"186004",200226,"0440148820",5
"186006",200226,"0440168481",0
"186011",200226,"0440200989",0
"186015",200226,"0440202515",0
"186018",200226,"0440202558",0
"186022",200226,"044021145X",0
"186023",200226,"0440214041",0
"186024",200226,"0440215234",0
"186028",200226,"0440223571",0
"186030",200226,"0440224659",0
"186032",200226,"0440226139",0
"186038",200226,"0446310786",10
"186041",200226,"0446394521",0
"186047",200226,"0446601241",0
"186049",200226,"0446605239",0
"186052",200226,"0446606812",0
"186057",200226,"0446610100",5
"186059",200226,"0446611867",0
"186060",200226,"0446612790",0
"186062",200226,"0446672211",0
"186065",200226,"0446691011",0
"186075",200226,"0449003183",0
"186077",200226,"0449006344",6
"186080",200226,"0449149676",7
"186087",200226,"0449212858",0
"186095",200226,"0449225437",0
"186107",200226,"0451154460",0
"186110",200226,"0451162625",0
"186111",200226,"0451166515",0
"186114",200226,"0451185218",0
"186122",200226,"0451191390",7
"186123",200226,"0451191404",0
"186124",200226,"0451192184",0
"186130",200226,"0451202503",0
"186131",200226,"0451202821",9
"186133",200226,"0451204891",0
"186140",200226,"0451408756",0
"186142",200226,"0451525817",9
"186143",200226,"0451627431",5
"186144",200226,"0452278902",9
"186149",200226,"0452282918",0
"186163",200226,"0515120006",0
"186168",200226,"0515122734",8
"186179",200226,"0515132020",7
"186182",200226,"0515135062",0
"186185",200226,"0515136530",0
"186194",200226,"0525946969",0
"186203",200226,"055214262X",0
"186209",200226,"0553149946",10
"186218",200226,"0553258001",0
"186219",200226,"0553263900",0
"186221",200226,"0553265741",7
"186222",200226,"0553268880",0
"186225",200226,"0553279912",0
"186238",200226,"0553566040",0
"186239",200226,"0553571656",0
"186240",200226,"0553572997",0
"186256",200226,"0595089844",0
"186259",200226,"0609803875",0
"186265",200226,"0670860794",6
"186267",200226,"067086661X",0
"186268",200226,"0670867756",0
"186271",200226,"0670894842",0
"186273",200226,"0671008978",5
"186274",200226,"0671011456",0
"186278",200226,"0671021001",0
"186288",200226,"0671525743",0
"186290",200226,"0671606859",7
"186294",200226,"067164257X",7
"186296",200226,"0671683136",0
"186299",200226,"0671785915",0
"186301",200226,"0671790226",0
"186304",200226,"0671865099",0
"186305",200226,"0671867113",0
"186322",200226,"0679434968",0
"186326",200226,"0679447741",0
"186328",200226,"0679456759",0
"186330",200226,"0679734775",0
"186331",200226,"0679735771",0
"186335",200226,"0679746048",0
"186347",200226,"0684829975",0
"186353",200226,"0684844826",0
"186354",200226,"068486424X",0
"186355",200226,"0684864320",0
"186356",200226,"0684865742",0
"186360",200226,"0688157998",0
"186377",200226,"0743411943",7
"186378",200226,"0743418174",0
"186414",200226,"0770511767",0
"186415",200226,"0771010834",0
"186424",200226,"0771098863",0
"186434",200226,"0783548680",7
"186449",200226,"080410753X",0
"186450",200226,"080410882X",0
"186452",200226,"0804110379",0
"186454",200226,"0804111359",0
"186457",200226,"0804115079",0
"186462",200226,"0805060200",0
"186465",200226,"081297106X",0
"186475",200226,"0849930340",0
"186483",200226,"0871137739",0
"186486",200226,"0877958165",0
"186494",200226,"0931188911",0
"186496",200226,"0970816308",0
"186499",200226,"1400060052",0
"186502",200226,"1550370057",10
"186504",200226,"1550810804",0
"186507",200226,"1551665034",0
"186512",200226,"1551667908",0
"186513",200226,"1551667959",0
"186519",200226,"1551668912",0
"186524",200226,"1551925680",0
"186528",200226,"155874262X",7
"186529",200226,"1558743804",5
"186530",200226,"1558744150",5
"186536",200226,"1568655282",10
"186537",200226,"1570717257",0
"186546",200226,"1573229415",0
"186553",200226,"1843330202",8
"186557",200226,"1853261424",9
"186563",200226,"1878448900",0
"186568",200226,"1894294386",0
"186573",200226,"1931543380",0
"186576",200232,"0451190459",6
"186579",200233,"0439319552",0
"186581",200233,"0590461923",0
"186596",200235,"0061097241",6
"186597",200235,"0312983298",8
"186599",200238,"0373292198",5
"186601",200238,"0373292228",6
"186602",200238,"0373292244",6
"186608",200241,"0060987103",10
"186610",200245,"014025448X",9
"186612",200245,"0140265686",9
"186615",200245,"0312876513",6
"186617",200245,"0345305809",5
"186620",200245,"0345416880",0
"186626",200245,"0446605018",6
"186628",200245,"0451150619",0
"186643",200245,"0836218353",7
"186658",200246,"067102423X",7
"186659",200246,"0971880107",0
"186672",200248,"0440221471",8
"186678",200248,"0553285947",0
"186681",200248,"0671004573",0
"186695",200250,"0380730138",8
"186696",200250,"0399141146",8
"186701",200252,"0380817896",0
"186708",200252,"0553583441",9
"186718",200253,"0812580281",0
"186720",200268,"0060090367",8
"186727",200273,"006099486X",5
"186739",200300,"0446310786",0
"186741",200300,"0525946500",10
"186743",200300,"1551668912",8
"186749",200312,"0684831546",5
"186760",200315,"0140443223",0
"186772",200315,"0440212723",0
"186775",200315,"0451625927",0
"186782",200315,"0761503714",3
"186790",200321,"0440131480",0
"186796",200323,"0345339681",6
"186803",200323,"0399142789",0
"186805",200323,"059035342X",1
"186808",200323,"0590489399",7
"186810",200323,"0671026305",5
"186815",200334,"0553578936",10
"186829",200357,"0679785892",9
"186831",200361,"0312291639",0
"186835",200365,"0151008116",7
"186838",200374,"0971880107",0
"186845",200382,"0425184463",0
"186848",200382,"0553582747",0
"186852",200386,"0440225701",10
"186855",200388,"0385484518",10
"186859",200392,"0786812095",0
"186867",200394,"0743202562",5
"186868",200394,"0743437993",9
"186880",200402,"0060514949",6
"186881",200402,"0316284955",10
"186887",200402,"0449005615",7
"186891",200403,"0345416600",8
"186892",200406,"0380975068",3
"186920",200409,"0312980345",0
"186923",200409,"0385470819",0
"186929",200409,"0440117437",0
"186931",200409,"044021145X",0
"186932",200409,"0440214041",0
"186934",200409,"0440224772",0
"186947",200409,"0688157467",0
"186952",200409,"0894866257",6
"186954",200415,"0345447867",0
"186961",200418,"0060175400",0
"186964",200420,"039480001X",10
"186972",200422,"0020442602",0
"186975",200422,"0060930535",0
"186978",200422,"0312929994",0
"186980",200422,"0316785644",0
"186982",200422,"0345353978",0
"186983",200422,"0345384466",0
"186986",200422,"0345413873",0
"186987",200422,"0345425537",10
"187005",200422,"042512892X",0
"187007",200422,"0425182878",0
"187010",200422,"0440200989",10
"187020",200422,"0446611867",0
"187022",200422,"0449003787",0
"187025",200422,"0449214982",0
"187026",200422,"0449216977",0
"187039",200422,"0553282476",0
"187045",200422,"067100042X",10
"187046",200422,"0671003356",10
"187048",200422,"0671039903",7
"187051",200422,"0671793578",0
"187053",200422,"0671867113",8
"187056",200422,"0812504674",0
"187058",200422,"0812575989",0
"187071",200435,"0345353625",8
"187072",200437,"0553380168",0
"187073",200441,"044661193X",0
"187074",200444,"0345424603",9
"187089",200472,"0446672211",9
"187092",200487,"0449005410",6
"187096",200493,"0380731851",8
"187098",200493,"0399132414",8
"187101",200493,"0440241537",0
"187107",200493,"0820313572",0
"187110",200493,"140003180X",0
"187120",200508,"0671038184",7
"187121",200508,"067976397X",0
"187122",200508,"0688177751",8
"187125",200527,"067980336X",3
"187127",200530,"0060922532",7
"187136",200556,"0312982518",0
"187138",200556,"0385504209",10
"187148",200556,"0671795937",7
"187170",200557,"0385512104",0
"187172",200557,"044021145X",9
"187182",200557,"0553096060",8
"187190",200557,"0752804510",8
"187195",200557,"1400034779",10
"187197",200557,"1573225789",0
"187203",200557,"1864366044",0
"187206",200562,"0395883245",8
"187211",200568,"0141002077",10
"187214",200568,"0439042917",10
"187218",200568,"0590494309",9
"187222",200568,"0590629786",8
"187223",200568,"0590762540",8
"187233",200574,"0385722435",8
"187245",200583,"0380975068",10
"187247",200583,"0446606812",0
"187248",200583,"0446609323",0
"187259",200585,"0023607807",0
"187269",200585,"0140435387",0
"187270",200585,"0140440100",0
"187277",200585,"0140620338",0
"187289",200585,"0312119259",0
"187291",200585,"0345325818",9
"187292",200585,"0345342968",0
"187297",200585,"0385509456",10
"187299",200585,"0385722192",0
"187307",200585,"0446673544",0
"187309",200585,"0451522699",8
"187310",200585,"0451526341",0
"187311",200585,"046508138X",0
"187312",200585,"0486290301",0
"187317",200585,"0684819066",0
"187333",200587,"0345313860",0
"187338",200590,"0451458486",0
"187341",200593,"0385720955",6
"187342",200593,"0671510053",9
"187344",200593,"0743237188",0
"187347",200596,"2266075829",7
"187358",200607,"0425163865",8
"187379",200618,"0465081991",6
"187401",200631,"0380790947",0
"187403",200631,"0451459172",8
"187416",200643,"0060532149",0
"187430",200643,"030681188X",0
"187433",200643,"0345311809",0
"187434",200643,"0345351525",0
"187435",200643,"0373872194",0
"187442",200643,"0385335482",10
"187443",200643,"0385335881",10
"187451",200643,"0385508042",10
"187453",200643,"0385720254",0
"187455",200643,"0399141359",0
"187456",200643,"0399145079",0
"187460",200643,"0425113884",0
"187462",200643,"0425151867",8
"187465",200643,"0440221471",0
"187466",200643,"0440224675",0
"187467",200643,"0440330076",0
"187470",200643,"0446365505",0
"187471",200643,"0446606812",0
"187472",200643,"0446673544",0
"187474",200643,"0451408888",0
"187477",200643,"0451626370",0
"187478",200643,"0451628276",0
"187486",200643,"0670892963",8
"187487",200643,"0671021001",0
"187491",200643,"0671758896",0
"187492",200643,"0679735771",0
"187494",200643,"0679785892",0
"187500",200643,"0743224574",0
"187501",200643,"0743418174",0
"187504",200643,"0802132952",0
"187505",200643,"0802135196",0
"187506",200643,"080213825X",10
"187507",200643,"0805062971",10
"187509",200643,"0826453201",0
"187517",200643,"1558747028",0
"187520",200643,"1573229326",0
"187544",200653,"8495618605",0
"187547",200659,"0399142282",0
"187549",200659,"044023722X",0
"187554",200667,"0140267581",4
"187567",200668,"0375726403",8
"187572",200674,"0060009225",0
"187578",200674,"0060502258",0
"187581",200674,"0060976845",0
"187595",200674,"0061099686",0
"187596",200674,"0064405079",0
"187598",200674,"0064440214",0
"187599",200674,"0064450783",0
"187605",200674,"014027166X",0
"187607",200674,"0140276882",0
"187615",200674,"0156528207",0
"187617",200674,"0307000982",0
"187618",200674,"0307001040",0
"187624",200674,"0307100936",0
"187626",200674,"0307101525",0
"187642",200674,"0307126862",0
"187648",200674,"0307132668",0
"187652",200674,"0307301192",0
"187661",200674,"0312924585",10
"187676",200674,"0312977557",0
"187679",200674,"031298250X",0
"187681",200674,"0312983212",0
"187684",200674,"0316284955",0
"187685",200674,"0316314641",0
"187689",200674,"0316789089",0
"187692",200674,"0345260627",0
"187700",200674,"0345311396",0
"187702",200674,"0345313747",0
"187703",200674,"0345313860",0
"187706",200674,"0345337662",5
"187707",200674,"0345341201",0
"187709",200674,"0345346491",0
"187710",200674,"0345351525",0
"187714",200674,"0345364287",0
"187723",200674,"034539092X",0
"187724",200674,"034539657X",0
"187725",200674,"0345402529",0
"187729",200674,"0345404793",0
"187730",200674,"0345413873",0
"187731",200674,"0345413903",0
"187732",200674,"0345417623",0
"187733",200674,"0345427297",0
"187734",200674,"0345435796",0
"187748",200674,"0373028768",0
"187750",200674,"0373029470",0
"187770",200674,"0373059671",0
"187771",200674,"0373072015",0
"187798",200674,"0373104928",0
"187799",200674,"0373105029",0
"187849",200674,"0373165676",0
"187859",200674,"0373201451",0
"187864",200674,"0373222467",0
"187869",200674,"0373224362",0
"187873",200674,"037322463X",0
"187874",200674,"0373224737",0
"187877",200674,"0373225717",0
"187881",200674,"0373226071",0
"187901",200674,"0373226764",0
"187907",200674,"037324181X",0
"187918",200674,"0373244363",0
"187927",200674,"0373253664",0
"187930",200674,"0373258801",0
"187932",200674,"0373260075",0
"187939",200674,"0373270712",0
"187941",200674,"0373271379",0
"187943",200674,"0373271514",0
"187944",200674,"0373271905",0
"187946",200674,"0373272235",0
"187949",200674,"0373272596",0
"187950",200674,"0373280157",0
"187955",200674,"0373289022",0
"187956",200674,"0373289073",0
"187958",200674,"0373289219",0
"187963",200674,"037328960X",0
"187972",200674,"0373290942",0
"187975",200674,"0373291248",0
"187995",200674,"0373291655",0
"188001",200674,"0373291957",0
"188020",200674,"0373484429",0
"188032",200674,"0373613520",0
"188033",200674,"0373613547",0
"188039",200674,"0373650302",0
"188040",200674,"0373650310",0
"188042",200674,"0373650337",0
"188046",200674,"037365037X",0
"188047",200674,"0373650434",0
